"owner_id" "created_at"
"2896" 14331696 "2015-11-08T04:08:47Z"
"2897" 14350454 "2015-11-08T04:04:11Z"
"2898" 8529998 "2015-11-08T04:00:08Z"
"2899" 8284008 "2015-11-08T03:57:23Z"
"2900" 10121974 "2015-11-08T03:49:28Z"
"2901" 13284521 "2015-11-08T03:28:23Z"
"2902" 13638471 "2015-11-08T03:24:18Z"
"2903" 12957395 "2015-11-08T03:18:54Z"
"2904" 9156778 "2015-11-08T03:05:37Z"
"2905" 8560715 "2015-11-08T02:59:40Z"
"2906" 8655015 "2015-11-08T02:54:54Z"
"2907" 12768284 "2015-11-08T02:54:53Z"
"2908" 8632293 "2015-11-08T02:51:46Z"
"2909" 15016091 "2015-11-08T02:45:39Z"
"2910" 1298496 "2015-11-08T02:43:47Z"
"2911" 15373278 "2015-11-08T02:38:56Z"
"2912" 15311462 "2015-11-08T02:38:18Z"
"2913" 1422685 "2015-11-08T02:35:12Z"
"2914" 13642753 "2015-11-08T02:24:08Z"
"2915" 11261349 "2015-11-08T02:17:55Z"
"2916" 12216476 "2015-11-08T02:17:03Z"
"2917" 11917062 "2015-11-08T02:06:15Z"
"2918" 7775207 "2015-11-08T01:59:45Z"
"2919" 12955567 "2015-11-08T01:37:35Z"
"2920" 1138474 "2015-11-08T01:33:39Z"
"2921" 12636872 "2015-11-08T01:31:58Z"
"2922" 11144168 "2015-11-08T01:31:25Z"
"2923" 12244236 "2015-11-08T01:28:00Z"
"2924" 15176775 "2015-11-08T01:27:41Z"
"2925" 12671070 "2015-11-08T01:23:49Z"
"2926" 992569 "2015-11-08T01:22:55Z"
"2927" 14826283 "2015-11-08T01:06:25Z"
"2928" 13728130 "2015-11-08T01:05:39Z"
"2929" 13386317 "2015-11-08T01:04:48Z"
"2930" 13344939 "2015-11-08T01:04:02Z"
"2931" 12126165 "2015-11-08T01:00:41Z"
"2932" 13672559 "2015-11-08T00:54:45Z"
"2933" 12731277 "2015-11-08T00:44:00Z"
"2934" 14179692 "2015-11-08T00:39:30Z"
"2935" 14191289 "2015-11-08T00:30:02Z"
"2936" 13804297 "2015-11-08T00:24:05Z"
"2937" 14371620 "2015-11-08T00:14:55Z"
"2938" 13439757 "2015-11-07T23:59:09Z"
"2939" 13877257 "2015-11-07T23:54:27Z"
"2940" 7387892 "2015-11-07T23:52:17Z"
"2941" 14304014 "2015-11-07T23:51:21Z"
"2942" 13388740 "2015-11-07T23:46:38Z"
"2943" 15174280 "2015-11-07T23:46:24Z"
"2944" 12805699 "2015-11-07T23:42:11Z"
"2945" 8105663 "2015-11-07T23:41:10Z"
"2946" 13685308 "2015-11-07T23:22:51Z"
"2947" 7024242 "2015-11-07T23:19:44Z"
"2948" 13508917 "2015-11-07T23:19:42Z"
"2949" 4824898 "2015-11-07T23:09:19Z"
"2950" 12990076 "2015-11-07T23:02:25Z"
"2951" 14199580 "2015-11-07T22:58:10Z"
"2952" 801628 "2015-11-07T22:58:04Z"
"2953" 12941902 "2015-11-07T22:53:17Z"
"2954" 1635851 "2015-11-07T22:48:18Z"
"2955" 12323935 "2015-11-07T22:47:02Z"
"2956" 12501988 "2015-11-07T22:42:01Z"
"2957" 14342172 "2015-11-07T22:32:14Z"
"2958" 12752873 "2015-11-07T22:30:55Z"
"2959" 1535290 "2015-11-07T22:27:12Z"
"2960" 9114078 "2015-11-07T22:25:29Z"
"2961" 2807994 "2015-11-07T22:17:49Z"
"2962" 15069650 "2015-11-07T22:07:10Z"
"2963" 12839031 "2015-11-07T21:59:10Z"
"2964" 13670554 "2015-11-07T21:58:32Z"
"2965" 546123 "2015-11-07T21:56:25Z"
"2966" 13806192 "2015-11-07T21:56:20Z"
"2967" 13358332 "2015-11-07T21:55:58Z"
"2968" 11283721 "2015-11-07T21:53:40Z"
"2969" 12736956 "2015-11-07T21:38:52Z"
"2970" 86407 "2015-11-07T21:37:22Z"
"2971" 8084573 "2015-11-07T21:26:28Z"
"2972" 11446141 "2015-11-07T21:01:55Z"
"2973" 8209371 "2015-11-07T20:59:27Z"
"2974" 13137816 "2015-11-07T20:56:24Z"
"2975" 15623441 "2015-11-07T20:48:29Z"
"2976" 14982122 "2015-11-07T20:35:26Z"
"2977" 13822880 "2015-11-07T20:29:46Z"
"2978" 14328650 "2015-11-07T20:28:17Z"
"2979" 13668626 "2015-11-07T20:26:14Z"
"2980" 890766 "2015-11-07T20:25:29Z"
"2981" 12237047 "2015-11-07T20:19:30Z"
"2982" 12707503 "2015-11-07T20:10:04Z"
"2983" 15166590 "2015-11-07T20:09:54Z"
"2984" 8193659 "2015-11-07T19:48:55Z"
"2985" 1813957 "2015-11-07T19:45:54Z"
"2986" 13219719 "2015-11-07T19:44:40Z"
"2987" 13155007 "2015-11-07T19:41:39Z"
"2988" 13920680 "2015-11-07T19:41:13Z"
"2989" 14201355 "2015-11-07T19:28:29Z"
"2990" 12738071 "2015-11-07T19:27:57Z"
"2991" 13664908 "2015-11-07T19:18:35Z"
"2992" 11543047 "2015-11-07T19:16:38Z"
"2993" 13665340 "2015-11-07T18:59:10Z"
"2994" 7333575 "2015-11-07T18:54:01Z"
"2995" 13645956 "2015-11-07T18:50:46Z"
"2996" 11775327 "2015-11-07T18:48:32Z"
"2997" 2676742 "2015-11-07T18:44:42Z"
"2998" 13607055 "2015-11-07T18:39:59Z"
"2999" 13756155 "2015-11-07T18:35:05Z"
"3000" 4492431 "2015-11-07T18:34:41Z"
"3001" 15013527 "2015-11-07T18:24:43Z"
"3002" 14159637 "2015-11-07T18:23:20Z"
"3003" 14185297 "2015-11-07T18:21:54Z"
"3004" 13756056 "2015-11-07T18:16:43Z"
"3005" 12262512 "2015-11-07T18:16:38Z"
"3006" 14187964 "2015-11-07T18:11:40Z"
"3007" 9963936 "2015-11-07T18:01:03Z"
"3008" 14243035 "2015-11-07T17:41:19Z"
"3009" 12056813 "2015-11-07T17:36:08Z"
"3010" 7347158 "2015-11-07T17:35:56Z"
"3011" 14150551 "2015-11-07T17:35:56Z"
"3012" 3064737 "2015-11-07T17:35:30Z"
"3013" 11870306 "2015-11-07T17:34:59Z"
"3014" 14791766 "2015-11-07T17:33:48Z"
"3015" 13720807 "2015-11-07T17:28:06Z"
"3016" 1586717 "2015-11-07T17:21:08Z"
"3017" 15207373 "2015-11-07T17:20:48Z"
"3018" 8247727 "2015-11-07T17:20:07Z"
"3019" 10836490 "2015-11-07T17:19:53Z"
"3020" 14988197 "2015-11-07T17:11:39Z"
"3021" 7562654 "2015-11-07T16:50:48Z"
"3022" 5223616 "2015-11-07T16:40:41Z"
"3023" 10987095 "2015-11-07T16:40:37Z"
"3024" 15324774 "2015-11-07T16:39:55Z"
"3025" 14372637 "2015-11-07T16:38:57Z"
"3026" 13754885 "2015-11-07T16:32:54Z"
"3027" 3665636 "2015-11-07T16:31:11Z"
"3028" 8606586 "2015-11-07T16:29:02Z"
"3029" 14809566 "2015-11-07T16:27:15Z"
"3030" 2583213 "2015-11-07T16:22:43Z"
"3031" 10578203 "2015-11-07T16:12:03Z"
"3032" 13230217 "2015-11-07T16:06:35Z"
"3033" 13688256 "2015-11-07T16:01:43Z"
"3034" 3696719 "2015-11-07T15:57:30Z"
"3035" 15704803 "2015-11-07T15:56:02Z"
"3036" 2901091 "2015-11-07T15:53:48Z"
"3037" 13805256 "2015-11-07T15:50:10Z"
"3038" 12240741 "2015-11-07T15:44:48Z"
"3039" 12467037 "2015-11-07T15:40:19Z"
"3040" 14214211 "2015-11-07T15:34:08Z"
"3041" 13289678 "2015-11-07T15:25:57Z"
"3042" 8566079 "2015-11-07T15:19:16Z"
"3043" 13267055 "2015-11-07T15:10:26Z"
"3044" 15055592 "2015-11-07T15:08:52Z"
"3045" 13284547 "2015-11-07T15:00:46Z"
"3046" 11269714 "2015-11-07T14:59:14Z"
"3047" 13819348 "2015-11-07T14:57:56Z"
"3048" 14988249 "2015-11-07T14:55:28Z"
"3049" 13203699 "2015-11-07T14:50:21Z"
"3050" 12035922 "2015-11-07T14:46:05Z"
"3051" 14266438 "2015-11-07T14:38:01Z"
"3052" 6878801 "2015-11-07T14:36:17Z"
"3053" 3754078 "2015-11-07T14:30:09Z"
"3054" 12400085 "2015-11-07T14:12:42Z"
"3055" 12017705 "2015-11-07T14:04:09Z"
"3056" 12752277 "2015-11-07T14:02:39Z"
"3057" 13199682 "2015-11-07T13:56:06Z"
"3058" 8059535 "2015-11-07T13:53:46Z"
"3059" 14359005 "2015-11-07T13:51:49Z"
"3060" 6299836 "2015-11-07T13:32:43Z"
"3061" 15268865 "2015-11-07T13:27:36Z"
"3062" 8169619 "2015-11-07T13:24:43Z"
"3063" 10443480 "2015-11-07T13:03:31Z"
"3064" 10988967 "2015-11-07T12:52:14Z"
"3065" 6160813 "2015-11-07T12:47:02Z"
"3066" 5920239 "2015-11-07T12:39:16Z"
"3067" 14371136 "2015-11-07T12:36:39Z"
"3068" 14372233 "2015-11-07T12:33:02Z"
"3069" 14809688 "2015-11-07T12:26:10Z"
"3070" 15008302 "2015-11-07T12:25:12Z"
"3071" 14802344 "2015-11-07T12:17:48Z"
"3072" 15083864 "2015-11-07T12:13:16Z"
"3073" 1446811 "2015-11-07T12:00:13Z"
"3074" 14251495 "2015-11-07T11:57:55Z"
"3075" 5297542 "2015-11-07T11:56:36Z"
"3076" 12011694 "2015-11-07T11:27:56Z"
"3077" 13652710 "2015-11-07T11:27:16Z"
"3078" 13695949 "2015-11-07T11:22:47Z"
"3079" 1565085 "2015-11-07T11:20:43Z"
"3080" 13205993 "2015-11-07T11:00:09Z"
"3081" 15229917 "2015-11-07T10:48:51Z"
"3082" 1052661 "2015-11-07T10:46:59Z"
"3083" 13650779 "2015-11-07T10:40:13Z"
"3084" 13731424 "2015-11-07T09:44:30Z"
"3085" 14954620 "2015-11-07T09:31:29Z"
"3086" 15032192 "2015-11-07T09:18:09Z"
"3087" 10404019 "2015-11-07T09:12:06Z"
"3088" 12657030 "2015-11-07T09:01:54Z"
"3089" 10194037 "2015-11-07T09:01:31Z"
"3090" 14277270 "2015-11-07T08:46:37Z"
"3091" 13655240 "2015-11-07T08:44:25Z"
"3092" 8902250 "2015-11-07T08:42:03Z"
"3093" 13137103 "2015-11-07T08:36:08Z"
"3094" 13630015 "2015-11-07T08:25:04Z"
"3095" 8377240 "2015-11-07T08:24:33Z"
"3096" 13322777 "2015-11-07T07:46:21Z"
"3097" 13635044 "2015-11-07T07:42:46Z"
"3098" 11078117 "2015-11-07T07:22:56Z"
"3099" 12851901 "2015-11-07T07:17:32Z"
"3100" 11173548 "2015-11-07T07:15:52Z"
"3101" 11865850 "2015-11-07T06:46:43Z"
"3102" 5095824 "2015-11-07T06:45:03Z"
"3103" 9950901 "2015-11-07T06:43:55Z"
"3104" 7349197 "2015-11-07T06:34:56Z"
"3105" 14312895 "2015-11-07T06:17:01Z"
"3106" 14863449 "2015-11-07T06:14:14Z"
"3107" 411642 "2015-11-07T05:56:29Z"
"3108" 13590723 "2015-11-07T05:33:03Z"
"3109" 13739222 "2015-11-07T05:09:09Z"
"3110" 15268168 "2015-11-07T05:00:12Z"
"3111" 15007667 "2015-11-07T04:54:47Z"
"3112" 14205850 "2015-11-07T04:41:51Z"
"3113" 12984761 "2015-11-07T04:38:49Z"
"3114" 14228837 "2015-11-07T04:19:09Z"
"3115" 15035515 "2015-11-07T03:37:48Z"
"3116" 14314857 "2015-11-07T03:34:27Z"
"3117" 14253022 "2015-11-07T03:06:30Z"
"3118" 15091620 "2015-11-07T03:00:44Z"
"3119" 13112491 "2015-11-07T02:52:39Z"
"3120" 7417566 "2015-11-07T02:48:35Z"
"3121" 10876440 "2015-11-07T02:24:58Z"
"3122" 14359796 "2015-11-07T02:18:33Z"
"3123" 15097777 "2015-11-07T02:02:59Z"
"3124" 14111324 "2015-11-07T01:59:41Z"
"3125" 7367819 "2015-11-07T01:57:23Z"
"3126" 10527830 "2015-11-07T01:56:54Z"
"3127" 4626839 "2015-11-07T01:51:01Z"
"3128" 15150021 "2015-11-07T01:44:19Z"
"3129" 15064971 "2015-11-07T01:16:16Z"
"3130" 8786851 "2015-11-07T01:06:48Z"
"3131" 14306405 "2015-11-07T00:54:00Z"
"3132" 13154541 "2015-11-07T00:44:59Z"
"3133" 3705196 "2015-11-07T00:44:42Z"
"3134" 14195710 "2015-11-07T00:41:29Z"
"3135" 6357423 "2015-11-07T00:36:22Z"
"3136" 11110770 "2015-11-07T00:13:09Z"
"3137" 11281601 "2015-11-07T00:05:07Z"
"3138" 14236633 "2015-11-06T23:57:02Z"
"3139" 9759086 "2015-11-06T23:51:52Z"
"3140" 13736049 "2015-11-06T23:42:47Z"
"3141" 9316809 "2015-11-06T23:39:26Z"
"3142" 14995084 "2015-11-06T23:37:09Z"
"3143" 12975521 "2015-11-06T23:30:39Z"
"3144" 13851332 "2015-11-06T23:30:21Z"
"3145" 14954418 "2015-11-06T23:09:33Z"
"3146" 11285124 "2015-11-06T22:59:16Z"
"3147" 7288428 "2015-11-06T22:58:44Z"
"3148" 5779191 "2015-11-06T22:44:57Z"
"3149" 10890035 "2015-11-06T22:39:18Z"
"3150" 4664454 "2015-11-06T22:38:16Z"
"3151" 1198649 "2015-11-06T22:36:46Z"
"3152" 13424104 "2015-11-06T22:16:47Z"
"3153" 11356490 "2015-11-06T22:14:11Z"
"3154" 15653484 "2015-11-06T22:10:46Z"
"3155" 13802635 "2015-11-06T22:09:47Z"
"3156" 13749164 "2015-11-06T22:06:23Z"
"3157" 14223407 "2015-11-06T22:04:55Z"
"3158" 8949655 "2015-11-06T21:57:01Z"
"3159" 2105073 "2015-11-06T21:49:29Z"
"3160" 12056091 "2015-11-06T21:46:39Z"
"3161" 2549692 "2015-11-06T21:28:01Z"
"3162" 13677367 "2015-11-06T21:03:39Z"
"3163" 13879287 "2015-11-06T21:02:20Z"
"3164" 10411922 "2015-11-06T20:57:38Z"
"3165" 9691406 "2015-11-06T20:52:23Z"
"3166" 1835739 "2015-11-06T20:46:07Z"
"3167" 13680686 "2015-11-06T20:41:03Z"
"3168" 14181157 "2015-11-06T20:40:14Z"
"3169" 14196910 "2015-11-06T20:40:12Z"
"3170" 11810062 "2015-11-06T20:40:06Z"
"3171" 13787951 "2015-11-06T20:17:44Z"
"3172" 13423430 "2015-11-06T20:15:50Z"
"3173" 5000502 "2015-11-06T20:12:04Z"
"3174" 9936003 "2015-11-06T20:05:05Z"
"3175" 14835462 "2015-11-06T20:02:44Z"
"3176" 7613469 "2015-11-06T20:01:09Z"
"3177" 15057547 "2015-11-06T19:55:22Z"
"3178" 6945248 "2015-11-06T19:54:10Z"
"3179" 1446154 "2015-11-06T19:32:11Z"
"3180" 13158124 "2015-11-06T19:24:33Z"
"3181" 12501497 "2015-11-06T19:11:47Z"
"3182" 14350110 "2015-11-06T19:10:54Z"
"3183" 810341 "2015-11-06T18:59:02Z"
"3184" 12432112 "2015-11-06T18:44:59Z"
"3185" 4961330 "2015-11-06T18:24:49Z"
"3186" 12237106 "2015-11-06T18:14:21Z"
"3187" 10965998 "2015-11-06T17:57:24Z"
"3188" 13203723 "2015-11-06T17:48:57Z"
"3189" 13672908 "2015-11-06T17:44:56Z"
"3190" 12646147 "2015-11-06T17:38:24Z"
"3191" 5650756 "2015-11-06T17:27:03Z"
"3192" 15056884 "2015-11-06T17:26:42Z"
"3193" 5845872 "2015-11-06T17:22:03Z"
"3194" 13719787 "2015-11-06T17:18:26Z"
"3195" 6623285 "2015-11-06T17:13:21Z"
"3196" 11971765 "2015-11-06T17:02:29Z"
"3197" 15022120 "2015-11-06T16:35:03Z"
"3198" 13018384 "2015-11-06T16:28:44Z"
"3199" 15692379 "2015-11-06T16:28:39Z"
"3200" 9702433 "2015-11-06T16:25:49Z"
"3201" 12737442 "2015-11-06T16:22:13Z"
"3202" 14262164 "2015-11-06T16:20:04Z"
"3203" 14192972 "2015-11-06T16:19:07Z"
"3204" 1262478 "2015-11-06T16:11:34Z"
"3205" 2521121 "2015-11-06T16:02:54Z"
"3206" 7499919 "2015-11-06T15:57:30Z"
"3207" 14356565 "2015-11-06T15:54:34Z"
"3208" 14137959 "2015-11-06T15:43:43Z"
"3209" 15052008 "2015-11-06T15:37:47Z"
"3210" 12389621 "2015-11-06T15:16:10Z"
"3211" 1944451 "2015-11-06T15:10:30Z"
"3212" 13735691 "2015-11-06T15:08:50Z"
"3213" 9507642 "2015-11-06T14:49:19Z"
"3214" 15030819 "2015-11-06T14:43:57Z"
"3215" 13723555 "2015-11-06T14:37:18Z"
"3216" 11321587 "2015-11-06T14:19:14Z"
"3217" 13747489 "2015-11-06T13:38:55Z"
"3218" 13818349 "2015-11-06T13:32:03Z"
"3219" 15151211 "2015-11-06T13:32:01Z"
"3220" 2368831 "2015-11-06T13:18:37Z"
"3221" 13649223 "2015-11-06T13:09:34Z"
"3222" 14980464 "2015-11-06T13:02:41Z"
"3223" 13762689 "2015-11-06T12:53:51Z"
"3224" 12392451 "2015-11-06T12:43:30Z"
"3225" 13750416 "2015-11-06T12:28:42Z"
"3226" 1938900 "2015-11-06T12:16:57Z"
"3227" 14785316 "2015-11-06T12:08:24Z"
"3228" 15132002 "2015-11-06T12:06:28Z"
"3229" 14325466 "2015-11-06T11:54:35Z"
"3230" 3007855 "2015-11-06T11:26:46Z"
"3231" 48392 "2015-11-06T11:26:21Z"
"3232" 14987052 "2015-11-06T11:21:19Z"
"3233" 15059939 "2015-11-06T10:46:19Z"
"3234" 13686336 "2015-11-06T10:37:45Z"
"3235" 15630178 "2015-11-06T10:35:15Z"
"3236" 7279715 "2015-11-06T10:31:49Z"
"3237" 15670790 "2015-11-06T10:22:26Z"
"3238" 13213625 "2015-11-06T10:06:31Z"
"3239" 14178342 "2015-11-06T09:48:07Z"
"3240" 15037775 "2015-11-06T09:42:24Z"
"3241" 7151905 "2015-11-06T09:31:08Z"
"3242" 13819278 "2015-11-06T09:28:17Z"
"3243" 15194257 "2015-11-06T09:26:38Z"
"3244" 14310716 "2015-11-06T08:59:06Z"
"3245" 14860948 "2015-11-06T08:55:53Z"
"3246" 14593697 "2015-11-06T08:48:25Z"
"3247" 14366109 "2015-11-06T08:34:40Z"
"3248" 7778097 "2015-11-06T08:32:03Z"
"3249" 7271156 "2015-11-06T08:17:22Z"
"3250" 110443 "2015-11-06T08:15:45Z"
"3251" 6380895 "2015-11-06T07:07:45Z"
"3252" 5842186 "2015-11-06T06:34:04Z"
"3253" 14987238 "2015-11-06T06:24:04Z"
"3254" 14170740 "2015-11-06T06:01:09Z"
"3255" 14119768 "2015-11-06T05:59:18Z"
"3256" 8238344 "2015-11-06T05:56:31Z"
"3257" 15202547 "2015-11-06T05:51:09Z"
"3258" 13212254 "2015-11-06T05:41:48Z"
"3259" 9544366 "2015-11-06T05:32:29Z"
"3260" 13668296 "2015-11-06T05:30:35Z"
"3261" 14263113 "2015-11-06T04:59:23Z"
"3262" 14853229 "2015-11-06T04:57:24Z"
"3263" 14946091 "2015-11-06T04:37:57Z"
"3264" 15067917 "2015-11-06T04:35:22Z"
"3265" 13508336 "2015-11-06T04:28:22Z"
"3266" 5102599 "2015-11-06T04:23:24Z"
"3267" 14209740 "2015-11-06T04:23:15Z"
"3268" 1306507 "2015-11-06T03:57:18Z"
"3269" 12780647 "2015-11-06T03:37:36Z"
"3270" 14167630 "2015-11-06T03:32:11Z"
"3271" 9401434 "2015-11-06T03:30:30Z"
"3272" 14985782 "2015-11-06T03:27:51Z"
"3273" 14155230 "2015-11-06T03:09:36Z"
"3274" 13889940 "2015-11-06T03:02:23Z"
"3275" 13799056 "2015-11-06T02:59:15Z"
"3276" 755641 "2015-11-06T02:37:25Z"
"3277" 15002008 "2015-11-06T02:09:00Z"
"3278" 13645571 "2015-11-06T01:53:29Z"
"3279" 13635881 "2015-11-06T01:47:39Z"
"3280" 11494300 "2015-11-06T01:43:19Z"
"3281" 13045514 "2015-11-06T01:31:42Z"
"3282" 9756522 "2015-11-06T01:05:19Z"
"3283" 9980393 "2015-11-06T00:57:37Z"
"3284" 11856183 "2015-11-06T00:54:57Z"
"3285" 14013293 "2015-11-06T00:36:14Z"
"3286" 9221900 "2015-11-06T00:33:09Z"
"3287" 6449996 "2015-11-06T00:23:00Z"
"3288" 11826854 "2015-11-06T00:20:53Z"
"3289" 13149607 "2015-11-06T00:08:41Z"
"3290" 11459512 "2015-11-05T23:52:05Z"
"3291" 8518156 "2015-11-05T23:47:24Z"
"3292" 13729404 "2015-11-05T23:35:35Z"
"3293" 15639579 "2015-11-05T23:09:19Z"
"3294" 11829412 "2015-11-05T23:01:40Z"
"3295" 14593394 "2015-11-05T22:42:40Z"
"3296" 745391 "2015-11-05T22:36:54Z"
"3297" 10225294 "2015-11-05T22:36:26Z"
"3298" 13762680 "2015-11-05T22:29:22Z"
"3299" 8626942 "2015-11-05T22:29:05Z"
"3300" 6438417 "2015-11-05T22:27:19Z"
"3301" 14828602 "2015-11-05T22:09:19Z"
"3302" 14188749 "2015-11-05T21:59:03Z"
"3303" 11367430 "2015-11-05T21:54:07Z"
"3304" 14298151 "2015-11-05T21:51:01Z"
"3305" 11042464 "2015-11-05T21:33:50Z"
"3306" 13785870 "2015-11-05T21:19:15Z"
"3307" 1745735 "2015-11-05T21:16:40Z"
"3308" 13642339 "2015-11-05T21:16:06Z"
"3309" 10631092 "2015-11-05T20:58:08Z"
"3310" 4314167 "2015-11-05T20:57:01Z"
"3311" 9403198 "2015-11-05T20:49:30Z"
"3312" 10899424 "2015-11-05T20:48:04Z"
"3313" 15022771 "2015-11-05T20:44:05Z"
"3314" 14170043 "2015-11-05T20:43:20Z"
"3315" 13686120 "2015-11-05T20:42:02Z"
"3316" 13677113 "2015-11-05T20:25:10Z"
"3317" 15677700 "2015-11-05T20:24:11Z"
"3318" 995068 "2015-11-05T20:06:52Z"
"3319" 13384244 "2015-11-05T19:56:25Z"
"3320" 129235 "2015-11-05T19:55:04Z"
"3321" 3314893 "2015-11-05T19:54:11Z"
"3322" 11238280 "2015-11-05T19:46:16Z"
"3323" 13771257 "2015-11-05T19:34:31Z"
"3324" 13671817 "2015-11-05T19:11:12Z"
"3325" 13855524 "2015-11-05T18:50:35Z"
"3326" 6383131 "2015-11-05T18:43:26Z"
"3327" 12804488 "2015-11-05T18:43:23Z"
"3328" 5342896 "2015-11-05T18:27:34Z"
"3329" 15174430 "2015-11-05T18:24:56Z"
"3330" 12752160 "2015-11-05T18:21:56Z"
"3331" 13258895 "2015-11-05T18:20:00Z"
"3332" 10196161 "2015-11-05T18:15:58Z"
"3333" 14163143 "2015-11-05T18:07:15Z"
"3334" 13646600 "2015-11-05T18:04:46Z"
"3335" 10441266 "2015-11-05T17:59:58Z"
"3336" 13646597 "2015-11-05T17:47:37Z"
"3337" 12297639 "2015-11-05T17:42:06Z"
"3338" 13031004 "2015-11-05T17:34:08Z"
"3339" 11304538 "2015-11-05T17:32:32Z"
"3340" 13409295 "2015-11-05T17:12:09Z"
"3341" 7265623 "2015-11-05T17:05:43Z"
"3342" 15012922 "2015-11-05T16:51:03Z"
"3343" 14168624 "2015-11-05T16:45:00Z"
"3344" 13670076 "2015-11-05T16:37:45Z"
"3345" 14823948 "2015-11-05T16:35:42Z"
"3346" 14241188 "2015-11-05T16:30:56Z"
"3347" 12449294 "2015-11-05T16:30:07Z"
"3348" 14223960 "2015-11-05T16:18:15Z"
"3349" 15380424 "2015-11-05T16:16:04Z"
"3350" 13437183 "2015-11-05T16:11:47Z"
"3351" 14980480 "2015-11-05T15:23:38Z"
"3352" 1476074 "2015-11-05T15:21:05Z"
"3353" 15087146 "2015-11-05T15:12:26Z"
"3354" 14315759 "2015-11-05T15:07:47Z"
"3355" 13586414 "2015-11-05T15:05:41Z"
"3356" 14560520 "2015-11-05T14:36:51Z"
"3357" 11860210 "2015-11-05T14:35:01Z"
"3358" 6936436 "2015-11-05T14:19:36Z"
"3359" 14232111 "2015-11-05T13:58:11Z"
"3360" 13433031 "2015-11-05T13:46:12Z"
"3361" 487299 "2015-11-05T13:45:24Z"
"3362" 14175794 "2015-11-05T13:43:28Z"
"3363" 14235306 "2015-11-05T13:30:42Z"
"3364" 13665092 "2015-11-05T13:27:04Z"
"3365" 6325555 "2015-11-05T13:23:34Z"
"3366" 13467952 "2015-11-05T13:20:25Z"
"3367" 14196872 "2015-11-05T13:03:25Z"
"3368" 13750691 "2015-11-05T13:03:21Z"
"3369" 5377062 "2015-11-05T12:36:28Z"
"3370" 6526731 "2015-11-05T12:36:26Z"
"3371" 12759853 "2015-11-05T12:03:52Z"
"3372" 15098107 "2015-11-05T11:46:00Z"
"3373" 14137352 "2015-11-05T11:38:53Z"
"3374" 14998258 "2015-11-05T11:32:49Z"
"3375" 13331865 "2015-11-05T11:30:47Z"
"3376" 12933460 "2015-11-05T10:56:24Z"
"3377" 10699227 "2015-11-05T10:54:07Z"
"3378" 13615113 "2015-11-05T10:32:03Z"
"3379" 5180475 "2015-11-05T10:13:27Z"
"3380" 8010900 "2015-11-05T10:08:15Z"
"3381" 11090531 "2015-11-05T09:51:31Z"
"3382" 14348314 "2015-11-05T09:44:54Z"
"3383" 14839665 "2015-11-05T09:44:35Z"
"3384" 13207724 "2015-11-05T09:31:34Z"
"3385" 13639137 "2015-11-05T09:00:31Z"
"3386" 13805985 "2015-11-05T08:41:23Z"
"3387" 13392439 "2015-11-05T08:38:55Z"
"3388" 13692404 "2015-11-05T08:32:33Z"
"3389" 2674798 "2015-11-05T08:16:25Z"
"3390" 11767103 "2015-11-05T08:07:16Z"
"3391" 8006637 "2015-11-05T08:02:35Z"
"3392" 9540089 "2015-11-05T07:52:27Z"
"3393" 13728438 "2015-11-05T07:46:26Z"
"3394" 13866737 "2015-11-05T07:41:30Z"
"3395" 15011120 "2015-11-05T06:58:58Z"
"3396" 13134921 "2015-11-05T06:55:13Z"
"3397" 4783188 "2015-11-05T06:36:45Z"
"3398" 12734755 "2015-11-05T06:18:11Z"
"3399" 7219959 "2015-11-05T05:35:49Z"
"3400" 14165963 "2015-11-05T04:57:11Z"
"3401" 12884766 "2015-11-05T04:53:17Z"
"3402" 10721434 "2015-11-05T04:38:29Z"
"3403" 10170331 "2015-11-05T04:15:42Z"
"3404" 2587360 "2015-11-05T04:13:58Z"
"3405" 5599856 "2015-11-05T04:07:58Z"
"3406" 13722921 "2015-11-05T04:04:02Z"
"3407" 6834567 "2015-11-05T03:49:06Z"
"3408" 15111582 "2015-11-05T03:40:47Z"
"3409" 13665529 "2015-11-05T03:40:05Z"
"3410" 9327404 "2015-11-05T03:19:13Z"
"3411" 14182998 "2015-11-05T03:14:44Z"
"3412" 5896487 "2015-11-05T03:08:40Z"
"3413" 8344089 "2015-11-05T02:48:44Z"
"3414" 8468433 "2015-11-05T02:45:25Z"
"3415" 14371301 "2015-11-05T02:39:17Z"
"3416" 14092075 "2015-11-05T02:37:18Z"
"3417" 8114315 "2015-11-05T02:20:21Z"
"3418" 13672280 "2015-11-05T02:17:37Z"
"3419" 8609953 "2015-11-05T02:08:59Z"
"3420" 14989398 "2015-11-05T02:08:00Z"
"3421" 11382929 "2015-11-05T02:01:26Z"
"3422" 13651398 "2015-11-05T01:56:10Z"
"3423" 9420766 "2015-11-05T01:26:31Z"
"3424" 5633074 "2015-11-05T01:10:10Z"
"3425" 14022938 "2015-11-05T00:42:32Z"
"3426" 13813185 "2015-11-05T00:31:08Z"
"3427" 11304120 "2015-11-05T00:30:58Z"
"3428" 3084099 "2015-11-04T23:55:48Z"
"3429" 11933546 "2015-11-04T23:49:28Z"
"3430" 15023045 "2015-11-04T23:45:03Z"
"3431" 13632293 "2015-11-04T23:42:40Z"
"3432" 3585167 "2015-11-04T23:37:49Z"
"3433" 13339086 "2015-11-04T23:24:02Z"
